timestamp,open,high,low,close,volume
2011-01-07,0.8200,0.8300,0.8100,0.8150,773502
2011-01-06,0.8300,0.8350,0.8150,0.8270,545808
2011-01-05,0.7900,0.8500,0.7900,0.8315,1463810
2011-01-04,0.8100,0.8300,0.8000,0.8087,972612
2011-01-03,0.8395,0.8498,0.7951,0.8265,1627971
2010-12-31,0.8400,0.8500,0.8201,0.8210,766915
2010-12-30,0.9000,0.9000,0.8150,0.8323,2510080
2010-12-29,1.0400,1.0500,0.9026,0.9129,6606538
2010-12-28,0.8518,0.8800,0.8200,0.8400,916281
2010-12-27,0.9000,0.9000,0.7800,0.8710,1121703
2010-12-23,0.8500,0.9200,0.8490,0.8991,3649370
2010-12-22,0.8500,0.8500,0.8225,0.8490,544072
2010-12-21,0.8500,0.8690,0.8290,0.8350,801056
2010-12-20,0.8500,0.8630,0.8300,0.8550,728084
2010-12-17,0.8350,0.8650,0.7905,0.8650,1314274
2010-12-16,0.7900,0.8400,0.7800,0.8350,829360
2010-12-15,0.8300,0.8300,0.7826,0.8025,1189362
2010-12-14,0.8800,0.8975,0.8100,0.8245,1546146
2010-12-13,0.9200,0.9200,0.8600,0.8893,1333900
2010-12-10,0.9000,0.9200,0.8700,0.9000,1149222
2010-12-09,0.9400,0.9500,0.8976,0.9003,1056404
2010-12-08,0.8700,0.9300,0.8400,0.9100,2206675
2010-12-07,0.9380,0.9700,0.8100,0.8500,4384593
2010-12-06,0.7700,0.9400,0.7700,0.9200,3554632
2010-12-03,0.7590,0.7900,0.7500,0.7800,1364619
2010-12-02,0.7300,0.7700,0.7300,0.7500,1366059
2010-12-01,0.7200,0.7550,0.6962,0.7450,1684006
2010-11-30,0.6600,0.7400,0.6588,0.7230,1886520
2010-11-29,0.6700,0.6900,0.6561,0.6700,412339
2010-11-26,0.6505,0.6895,0.6505,0.6830,187698
2010-11-24,0.7000,0.7000,0.6550,0.6622,310193
2010-11-23,0.6500,0.6800,0.6100,0.6800,890411
2010-11-22,0.6400,0.6596,0.6300,0.6460,379720
2010-11-19,0.6100,0.6400,0.6100,0.6400,357908
2010-11-18,0.6420,0.6563,0.6000,0.6225,1097449
2010-11-17,0.6600,0.6600,0.6402,0.6473,507545
2010-11-16,0.6675,0.6720,0.6503,0.6600,493589
2010-11-15,0.6700,0.6850,0.6649,0.6675,400657
2010-11-12,0.7000,0.7000,0.6700,0.6781,507720
2010-11-11,0.7100,0.7100,0.6726,0.7000,485150
2010-11-10,0.6905,0.6905,0.6715,0.6875,731588
2010-11-09,0.7000,0.7100,0.6705,0.6944,965720
2010-11-08,0.6800,0.7000,0.6611,0.7000,903504
2010-11-05,0.6606,0.6870,0.6600,0.6641,476649
2010-11-04,0.6890,0.6890,0.6600,0.6600,719178
2010-11-03,0.6800,0.6822,0.6650,0.6690,418682
2010-11-02,0.6710,0.6850,0.6675,0.6749,543836
2010-11-01,0.6900,0.6925,0.6700,0.6750,690671
2010-10-29,0.7000,0.7000,0.6805,0.6868,557909
2010-10-28,0.6900,0.7097,0.6900,0.7000,572826
2010-10-27,0.6905,0.7100,0.6827,0.6870,420420
2010-10-26,0.7040,0.7090,0.6870,0.6900,662508
2010-10-25,0.6900,0.7040,0.6870,0.7002,511861
2010-10-22,0.7000,0.7101,0.6870,0.6870,535613
2010-10-21,0.6904,0.7090,0.6830,0.7090,616875
2010-10-20,0.7000,0.7349,0.6800,0.6830,992380
2010-10-19,0.6900,0.7200,0.6800,0.6800,499596
2010-10-18,0.7200,0.7200,0.6900,0.6900,659221
2010-10-15,0.6900,0.7100,0.6800,0.7000,623769
2010-10-14,0.7300,0.7450,0.6950,0.6950,744276
2010-10-13,0.7800,0.7800,0.7216,0.7331,1286419
2010-10-12,0.6936,0.7685,0.6936,0.7490,1967921
2010-10-11,0.6875,0.7100,0.6631,0.7100,909498
2010-10-08,0.6600,0.6895,0.6510,0.6780,776597
2010-10-07,0.7000,0.7080,0.6624,0.6750,934154
2010-10-06,0.6700,0.6900,0.6700,0.6900,665585
2010-10-05,0.6700,0.6900,0.6500,0.6734,1155426
2010-10-04,0.6245,0.6650,0.6105,0.6600,862216
2010-10-01,0.6400,0.6522,0.6000,0.6100,1520845
2010-09-30,0.7000,0.7000,0.6312,0.6440,1570599
2010-09-29,0.6990,0.7088,0.6750,0.6901,660302
2010-09-28,0.7500,0.7501,0.6900,0.6990,1090086
2010-09-27,0.7500,0.7500,0.6806,0.7475,1353516
2010-09-24,0.7990,0.7990,0.6570,0.6950,3306442
2010-09-23,0.7440,0.8400,0.6998,0.7400,8308513
2010-09-22,0.6257,0.7350,0.6257,0.7345,4750993
2010-09-21,0.5575,0.6800,0.5513,0.6180,5568239
2010-09-20,0.5563,0.5600,0.5400,0.5510,686031
2010-09-17,0.5352,0.5500,0.5318,0.5500,376433
2010-09-16,0.5587,0.5587,0.5300,0.5350,282966
2010-09-15,0.5400,0.5600,0.5102,0.5500,460053
2010-09-14,0.5430,0.5600,0.5350,0.5350,610067
2010-09-13,0.5008,0.5767,0.5000,0.5450,3215891
2010-09-10,0.4999,0.5000,0.4910,0.5000,140170
2010-09-09,0.4920,0.5000,0.4900,0.4970,252645
2010-09-08,0.5050,0.5050,0.4900,0.4900,656561
2010-09-07,0.5100,0.5100,0.4920,0.4933,191389
2010-09-03,0.5000,0.5128,0.4913,0.5000,257492
2010-09-02,0.5031,0.5031,0.4925,0.4950,241909
2010-09-01,0.4900,0.4995,0.4811,0.4860,196805
2010-08-31,0.4900,0.4948,0.4800,0.4940,222311
2010-08-30,0.4900,0.5000,0.4850,0.4900,227723
2010-08-27,0.4900,0.4995,0.4850,0.4850,240527
2010-08-26,0.4750,0.5000,0.4750,0.4900,280750
2010-08-25,0.4800,0.5020,0.4800,0.4950,242145
2010-08-24,0.5000,0.5000,0.4900,0.5000,330099
2010-08-23,0.5000,0.5080,0.4925,0.4950,207955
2010-08-20,0.5000,0.5145,0.4862,0.4900,376344
2010-08-19,0.5100,0.5100,0.4925,0.4960,381516
2010-08-18,0.5230,0.5230,0.5000,0.5100,341842
2010-08-17,0.5200,0.5400,0.4918,0.5017,440862
2010-08-16,0.5010,0.5200,0.5000,0.5000,370966
2010-08-13,0.5050,0.5200,0.5000,0.5000,288675
2010-08-12,0.5095,0.5101,0.4920,0.5050,526066
2010-08-11,0.5200,0.5300,0.5010,0.5010,458805
2010-08-10,0.5100,0.5300,0.5050,0.5300,462609
2010-08-09,0.5325,0.5400,0.5000,0.5100,260376
2010-08-06,0.5375,0.5400,0.5100,0.5100,450659
2010-08-05,0.5200,0.5500,0.5200,0.5250,365455
2010-08-04,0.5000,0.5490,0.4825,0.5350,1755156
2010-08-03,0.4998,0.5199,0.4800,0.4900,617065
2010-08-02,0.5000,0.5270,0.4904,0.4998,349567
2010-07-30,0.5200,0.5200,0.4904,0.5100,227641
2010-07-29,0.5300,0.5300,0.5033,0.5052,235226
2010-07-28,0.5200,0.5299,0.5100,0.5100,190491
2010-07-27,0.5200,0.5300,0.5100,0.5103,247892
2010-07-26,0.5500,0.5500,0.5108,0.5131,369452
2010-07-23,0.5000,0.5200,0.4900,0.5150,319228
2010-07-22,0.4600,0.5100,0.4600,0.5100,318805
2010-07-21,0.4750,0.4988,0.4750,0.4802,214309
2010-07-20,0.4850,0.4988,0.4700,0.4750,361194
2010-07-19,0.5300,0.5306,0.4722,0.4922,437467
2010-07-16,0.5400,0.5500,0.5300,0.5310,193568
2010-07-15,0.5600,0.5700,0.5316,0.5420,359938
2010-07-14,0.5300,0.5800,0.5206,0.5483,938358
2010-07-13,0.4900,0.5500,0.4900,0.5381,555076
2010-07-12,0.4900,0.5300,0.4718,0.5000,794396
2010-07-09,0.4750,0.4900,0.4640,0.4898,449783
2010-07-08,0.4300,0.4849,0.4300,0.4750,329103
2010-07-07,0.4518,0.4800,0.4500,0.4601,352504
2010-07-06,0.4700,0.4900,0.4500,0.4500,469210
2010-07-02,0.4900,0.4900,0.4618,0.4750,242059
2010-07-01,0.4995,0.5000,0.4605,0.4800,421544
2010-06-30,0.4800,0.5000,0.4758,0.4900,282836
2010-06-29,0.5000,0.5002,0.4700,0.4800,364053
2010-06-28,0.5399,0.5399,0.5000,0.5000,433796
2010-06-25,0.5000,0.5196,0.4903,0.5100,305634
2010-06-24,0.5100,0.5100,0.4816,0.5000,273702
2010-06-23,0.5200,0.5400,0.5000,0.5189,270554
2010-06-22,0.5200,0.5300,0.4905,0.5150,453388
2010-06-21,0.5200,0.5400,0.5000,0.5100,395880
2010-06-18,0.5428,0.5490,0.5100,0.5300,256383
2010-06-17,0.5100,0.5400,0.5100,0.5400,471027
2010-06-16,0.5200,0.5450,0.5101,0.5200,301774
2010-06-15,0.5149,0.5300,0.5100,0.5297,453394
2010-06-14,0.5000,0.5194,0.4911,0.5100,454617
2010-06-11,0.4900,0.4958,0.4801,0.4900,481383
2010-06-10,0.4700,0.5100,0.4700,0.4801,434013
2010-06-09,0.4700,0.4849,0.4661,0.4800,411232
2010-06-08,0.4800,0.4896,0.4500,0.4700,825506
2010-06-07,0.5000,0.5100,0.4800,0.4800,1070373
2010-06-04,0.5488,0.5488,0.5100,0.5100,492553
2010-06-03,0.5100,0.5296,0.5006,0.5198,515858
2010-06-02,0.5000,0.5150,0.4900,0.5065,834283
2010-06-01,0.5250,0.5300,0.4912,0.5100,1414087
2010-05-28,0.5276,0.5450,0.5207,0.5338,592039
2010-05-27,0.5200,0.5400,0.5025,0.5398,2181507
2010-05-26,0.6300,0.6300,0.4800,0.4800,4970480
2010-05-25,0.5500,0.6300,0.5302,0.5425,607283
2010-05-24,0.5500,0.6200,0.5500,0.5600,893710
2010-05-21,0.5300,0.5792,0.5175,0.5609,700739
2010-05-20,0.5657,0.5730,0.5257,0.5350,1649545
2010-05-19,0.6210,0.6300,0.5500,0.5694,2132669
2010-05-18,0.6489,0.6489,0.6200,0.6200,821829
2010-05-17,0.6670,0.6700,0.6220,0.6301,654162
2010-05-14,0.6305,0.6590,0.6300,0.6534,945597
2010-05-13,0.6400,0.6500,0.6300,0.6400,673773
2010-05-12,0.6500,0.6559,0.6200,0.6422,1134973
2010-05-11,0.6700,0.6700,0.6300,0.6400,515735
2010-05-10,0.6000,0.6600,0.6000,0.6440,894717
2010-05-07,0.6400,0.6500,0.6018,0.6128,1593254
2010-05-06,0.6700,0.6995,0.6250,0.6300,1499465
2010-05-05,0.6401,0.7300,0.6210,0.6705,4129017
2010-05-04,0.6650,0.6700,0.6401,0.6430,1499820
2010-05-03,0.7200,0.7395,0.6700,0.6790,1719132
2010-04-30,0.6700,0.7600,0.6598,0.7095,6366141
2010-04-29,0.6750,0.6800,0.6300,0.6701,1986851
2010-04-28,0.6498,0.6700,0.6300,0.6400,1056452
2010-04-27,0.6405,0.6500,0.6300,0.6400,647977
2010-04-26,0.6450,0.6599,0.6300,0.6599,939901
2010-04-23,0.6303,0.6500,0.6207,0.6300,1045661
2010-04-22,0.6500,0.6530,0.6400,0.6400,858145
2010-04-21,0.6680,0.6680,0.6400,0.6470,596705
2010-04-20,0.6500,0.6658,0.6400,0.6410,1326071
2010-04-19,0.6550,0.6680,0.6400,0.6460,750856
2010-04-16,0.6700,0.6875,0.6400,0.6875,1259557
2010-04-15,0.6650,0.6890,0.6510,0.6700,1020133
2010-04-14,0.7000,0.7000,0.6700,0.6890,1146301
2010-04-13,0.7154,0.7400,0.6605,0.6895,4935453
2010-04-12,0.6300,0.6500,0.6300,0.6342,1037286
2010-04-09,0.6400,0.6500,0.6255,0.6255,1078802
2010-04-08,0.6500,0.6600,0.6314,0.6335,769201
2010-04-07,0.6308,0.6700,0.6220,0.6700,1586721
2010-04-06,0.6500,0.6600,0.6400,0.6460,732602
2010-04-05,0.6201,0.6695,0.6201,0.6695,857816
2010-04-01,0.6400,0.6600,0.6206,0.6325,939034
2010-03-31,0.6500,0.6700,0.6415,0.6500,496461
2010-03-30,0.6700,0.6900,0.6421,0.6699,747727
2010-03-29,0.6500,0.6899,0.6400,0.6898,1322999
2010-03-26,0.6600,0.6889,0.6401,0.6500,1434510
2010-03-25,0.6900,0.6900,0.6511,0.6600,651752
2010-03-24,0.6501,0.6900,0.6500,0.6900,1106993
2010-03-23,0.7400,0.7400,0.6500,0.6700,622414
2010-03-22,0.7100,0.7100,0.6511,0.6552,740657
2010-03-19,0.6700,0.6900,0.6518,0.6898,1074180
2010-03-18,0.7000,0.7000,0.6801,0.6890,638455
2010-03-17,0.6900,0.6998,0.6604,0.6900,637834
2010-03-16,0.6800,0.7150,0.6800,0.6900,918618
2010-03-15,0.7300,0.7300,0.6850,0.6960,640760
2010-03-12,0.6900,0.7299,0.6900,0.7200,1194649
2010-03-11,0.7000,0.7400,0.6700,0.7400,1406390
2010-03-10,0.7400,0.7400,0.6805,0.7000,2936084
2010-03-09,0.6400,0.7395,0.6300,0.7395,2669238
2010-03-08,0.6500,0.6600,0.6200,0.6500,1236661
2010-03-05,0.6298,0.6550,0.6201,0.6400,1169053
2010-03-04,0.6499,0.6545,0.6118,0.6404,1534455
2010-03-03,0.6302,0.6700,0.6302,0.6390,814616
2010-03-02,0.6350,0.6690,0.6210,0.6600,1514510
2010-03-01,0.6700,0.6701,0.6400,0.6400,1009177
2010-02-26,0.6300,0.6800,0.6300,0.6800,1069908
2010-02-25,0.6510,0.6696,0.6300,0.6302,1339666
2010-02-24,0.6501,0.7100,0.6501,0.6600,1177916
2010-02-23,0.7100,0.7100,0.6700,0.6777,1415622
2010-02-22,0.6700,0.8100,0.6600,0.7060,8366367
2010-02-19,0.6500,0.6600,0.6300,0.6599,1001831
2010-02-18,0.7200,0.7200,0.6400,0.6400,3059714
2010-02-17,0.6401,0.8199,0.6300,0.7055,11469406
2010-02-16,0.6100,0.6100,0.5500,0.6000,1980626
2010-02-12,0.5300,0.6300,0.5300,0.6300,1944506
2010-02-11,0.5500,0.5500,0.5013,0.5377,6675992
2010-02-10,0.6101,0.6350,0.5800,0.5900,3430126
2010-02-09,0.6700,0.6700,0.6400,0.6500,1199106
2010-02-08,0.6500,0.6700,0.6100,0.6600,1200892
2010-02-05,0.6400,0.6500,0.6000,0.6400,2089860
2010-02-04,0.6994,0.6994,0.6200,0.6500,2058360
2010-02-03,0.7000,0.7000,0.6800,0.6800,1013225
2010-02-02,0.6800,0.7000,0.6800,0.6900,1247472
2010-02-01,0.6600,0.6950,0.6600,0.6800,1819392
2010-01-29,0.6901,0.7400,0.6894,0.6948,1340940
2010-01-28,0.6900,0.7698,0.6900,0.7100,2340154
2010-01-27,0.7500,0.7550,0.6800,0.6900,2216574
2010-01-26,0.7003,0.7600,0.6600,0.7500,4711218
2010-01-25,0.7500,0.7900,0.6900,0.7000,5313400
2010-01-22,0.8000,0.8500,0.7700,0.7800,2623461
2010-01-21,0.8550,0.8702,0.7800,0.8000,6003665
2010-01-20,0.9000,0.9300,0.8700,0.8701,3649760
2010-01-19,0.9300,0.9700,0.9000,0.9100,4215604
2010-01-15,0.9200,0.9500,0.9200,0.9400,1615373
2010-01-14,0.9995,0.9995,0.9300,0.9300,2862736
2010-01-13,1.0100,1.0100,0.9500,0.9502,2305969
2010-01-12,1.0400,1.0500,0.9820,0.9900,3338150
2010-01-11,0.9250,1.1200,0.9100,1.0300,11968754
2010-01-08,0.9300,0.9300,0.9000,0.9023,1953067
2010-01-07,0.9000,0.9300,0.9000,0.9300,2314615
2010-01-06,0.9100,0.9400,0.9050,0.9100,1865733
2010-01-05,0.9200,0.9400,0.9000,0.9125,1725299
2010-01-04,0.9200,0.9500,0.9000,0.9200,1825198
2009-12-31,0.9400,0.9500,0.9000,0.9000,3199248
2009-12-30,0.9800,0.9815,0.9300,0.9400,2132263
2009-12-29,0.9205,1.0400,0.8900,0.9600,6164651
2009-12-28,0.9800,0.9952,0.9200,0.9300,5957397
2009-12-24,1.0400,1.0700,0.9700,0.9900,2924789
2009-12-23,1.0600,1.0700,1.0000,1.0200,2715464
2009-12-22,1.1000,1.1000,1.0500,1.0600,1414598
2009-12-21,1.1000,1.1000,1.0500,1.0600,1746784
2009-12-18,1.1000,1.1100,1.0500,1.1100,1589635
2009-12-17,1.1400,1.1400,1.0700,1.0700,1102760
2009-12-16,1.0600,1.1500,1.0500,1.0900,2392765
2009-12-15,1.0800,1.1000,1.0600,1.0700,1491478
2009-12-14,1.0700,1.1000,1.0500,1.0800,2123151
2009-12-11,1.0700,1.1200,1.0700,1.0900,1851454
2009-12-10,1.2000,1.2100,1.1100,1.1200,1976783
2009-12-09,1.1000,1.2400,1.0500,1.2300,5016538
2009-12-08,1.1700,1.1700,1.1000,1.1100,2162666
2009-12-07,1.2000,1.2000,1.1400,1.1700,3161884
2009-12-04,1.2600,1.2600,1.1900,1.2100,2755843
2009-12-03,1.2100,1.2600,1.1900,1.2500,2879094
2009-12-02,1.2200,1.2500,1.2100,1.2300,1988211
2009-12-01,1.2200,1.2800,1.2100,1.2300,2495811
2009-11-30,1.2900,1.2900,1.2200,1.2400,5925488
2009-11-27,1.1800,1.3100,1.1400,1.2900,3848294
2009-11-25,1.2500,1.2700,1.2000,1.2100,3148261
2009-11-24,1.3000,1.3200,1.2400,1.2600,3240061
2009-11-23,1.3800,1.3800,1.2600,1.3000,3839975
2009-11-20,1.2800,1.3500,1.2500,1.3000,3223509
2009-11-19,1.3600,1.3600,1.2300,1.2900,2853020
2009-11-18,1.3100,1.4100,1.3000,1.3500,5041382
2009-11-17,1.3400,1.3400,1.2800,1.3100,2428140
2009-11-16,1.3800,1.4000,1.2900,1.3500,3736855
2009-11-13,1.3700,1.3900,1.3000,1.3200,2861875
2009-11-12,1.3650,1.4300,0.8710,1.3500,5592892
2009-11-11,1.3100,1.3200,1.1900,1.3200,6369044
2009-11-10,1.4100,1.4100,1.3100,1.3400,4345387
2009-11-09,1.3100,1.5000,1.3100,1.4100,16485964
2009-11-06,1.0200,1.2500,1.0000,1.2200,15764571
2009-11-05,1.0900,1.1000,1.0100,1.0211,2550327
2009-11-04,1.0300,1.1000,1.0100,1.0450,3398566
2009-11-03,0.9100,1.1605,0.8700,1.1000,9981186
2009-11-02,1.0200,1.0500,0.8500,0.9200,5546050
2009-10-30,1.0000,1.0500,0.9900,1.0500,3584574
2009-10-29,1.1100,1.1200,0.9204,1.0700,9827628
2009-10-28,1.1100,1.2400,1.0400,1.0800,8972223
2009-10-27,1.3700,1.3700,1.2500,1.2700,3245033
2009-10-26,1.3500,1.4400,1.2900,1.3300,6983446
2009-10-23,1.3500,1.3500,1.2500,1.3100,4011810
2009-10-22,1.3800,1.3800,1.2800,1.3300,4107133
2009-10-21,1.4000,1.4100,1.3100,1.3300,4917292
2009-10-20,1.4000,1.4500,1.3500,1.3800,4973671
2009-10-19,1.5200,1.6000,1.3200,1.4000,14435799
2009-10-16,1.5100,1.7000,1.4500,1.6000,16746170
2009-10-15,1.2300,1.6000,1.2200,1.6000,23336252
2009-10-14,1.3900,1.3913,1.2100,1.2800,9924384
2009-10-13,1.3800,1.4300,1.3600,1.3900,3372523
2009-10-12,1.4200,1.4500,1.3500,1.3800,3663807
2009-10-09,1.4300,1.5100,1.3500,1.4105,8717706
2009-10-08,1.5100,1.5100,1.4000,1.4300,5364617
2009-10-07,1.4600,1.6300,1.4000,1.4700,17380794
2009-10-06,1.5000,1.5200,1.3000,1.3800,24910957
2009-10-05,1.6500,1.6800,1.5100,1.6200,13517118
2009-10-02,1.6200,1.7700,1.6000,1.6600,9988503
2009-10-01,1.7200,1.7900,1.6500,1.7900,4089745
2009-09-30,1.7700,1.7700,1.6100,1.7200,6336422
2009-09-29,1.8000,1.8200,1.7400,1.7800,6498370
2009-09-28,1.7700,1.8300,1.6700,1.7600,10023068
2009-09-25,1.5500,1.6800,1.5200,1.6300,10448030
2009-09-24,1.6550,1.7800,1.5300,1.6000,12976133
2009-09-23,1.8700,1.8700,1.6500,1.6900,19695262
2009-09-22,2.0500,2.1000,1.8000,1.8800,33990280
2009-09-21,1.8150,2.0100,1.6200,1.9300,66344062
2009-09-18,1.4500,1.6400,1.3500,1.6100,36331916
2009-09-17,1.4500,1.4600,1.3400,1.4500,22240143
2009-09-16,1.6900,1.8400,1.2500,1.3200,58023303
2009-09-15,1.1300,1.8200,1.1000,1.3600,66696283
2009-09-14,0.7700,1.0800,0.7500,0.9200,9774973
2009-09-11,0.8300,0.8500,0.7100,0.7900,7749893
2009-09-10,0.7000,0.8100,0.6902,0.8000,12156923
2009-09-09,0.6900,0.7000,0.6600,0.6900,1904367
2009-09-08,0.7000,0.7200,0.6730,0.6899,3236394
2009-09-04,0.6500,0.6900,0.6402,0.6700,2305921
2009-09-03,0.7000,0.7100,0.6500,0.6700,3606115
2009-09-02,0.6400,0.7100,0.6000,0.6699,6427960
2009-09-01,0.6950,0.6950,0.6205,0.6400,5432225
2009-08-31,0.7100,0.7200,0.6400,0.6900,7092847
2009-08-28,0.7400,0.7600,0.6800,0.7100,11058047
2009-08-27,0.6400,0.7200,0.5800,0.7000,13140768
2009-08-26,0.5800,0.6750,0.5500,0.6200,31659366
2009-08-25,0.5000,0.5100,0.4798,0.4950,3558555
2009-08-24,0.4800,0.4900,0.4500,0.4750,4302924
2009-08-21,0.4400,0.4500,0.4227,0.4477,2399516
2009-08-20,0.4500,0.4500,0.4200,0.4300,6696247
2009-08-19,0.5000,0.5000,0.4801,0.5000,773643
2009-08-18,0.4700,0.5388,0.4600,0.5200,2473107
2009-08-17,0.4571,0.4800,0.4500,0.4700,1068430
2009-08-14,0.4600,0.5000,0.4600,0.4904,682918
2009-08-13,0.4900,0.5000,0.4800,0.4900,967324
2009-08-12,0.5000,0.5000,0.4770,0.4800,1328714
2009-08-11,0.5200,0.5200,0.4800,0.4900,1533553
2009-08-10,0.5000,0.5200,0.4710,0.5195,2215913
2009-08-07,0.4600,0.4985,0.4600,0.4795,1217252
2009-08-06,0.5200,0.5200,0.4596,0.4699,3234399
2009-08-05,0.5400,0.5500,0.4916,0.5298,3157066
2009-08-04,0.5500,0.5600,0.5246,0.5407,2571008
2009-08-03,0.5210,0.6300,0.5100,0.5600,6548010
2009-07-31,0.4700,0.5200,0.4700,0.5000,6335845
2009-07-30,0.5500,0.5900,0.4500,0.4600,17248000
2009-07-29,0.4000,0.4650,0.4000,0.4400,5465657
2009-07-28,0.3900,0.4200,0.3900,0.4100,914311
2009-07-27,0.4100,0.4106,0.3800,0.3907,2863708
2009-07-24,0.4400,0.4400,0.4100,0.4293,893408
2009-07-23,0.4800,0.4800,0.4200,0.4399,2800181
2009-07-22,0.4200,0.4601,0.4100,0.4590,5863445
2009-07-21,0.3900,0.4140,0.3800,0.4100,2419312
2009-07-20,0.3950,0.4000,0.3800,0.3800,432444
2009-07-17,0.3900,0.3930,0.3800,0.3800,276342
2009-07-16,0.3900,0.3999,0.3800,0.3800,407677
2009-07-15,0.3950,0.4000,0.3800,0.3813,768007
2009-07-14,0.3800,0.4000,0.3800,0.3900,375372
2009-07-13,0.4000,0.4000,0.3800,0.3900,397996
2009-07-10,0.4000,0.4100,0.3900,0.3958,583839
2009-07-09,0.3800,0.3900,0.3800,0.3811,218915
2009-07-08,0.4010,0.4010,0.3800,0.3801,548158
2009-07-07,0.4000,0.4100,0.3800,0.3851,1117623
2009-07-06,0.4000,0.4000,0.3800,0.3827,684058
2009-07-02,0.4000,0.4500,0.3900,0.3921,880448
2009-07-01,0.4300,0.4300,0.3900,0.4000,322373
2009-06-30,0.3800,0.4400,0.3800,0.4025,1759073
2009-06-29,0.4100,0.4100,0.4000,0.4002,415355
2009-06-26,0.4000,0.4100,0.3900,0.4031,469575
2009-06-25,0.4100,0.4100,0.3900,0.4090,1607903
2009-06-24,0.4400,0.4400,0.3712,0.3900,3397840
2009-06-23,0.5000,0.5000,0.4500,0.4500,825295
2009-06-22,0.5100,0.5100,0.4700,0.4700,624575
2009-06-19,0.4800,0.5000,0.4600,0.5000,776154
2009-06-18,0.5000,0.5000,0.4600,0.4609,837645
2009-06-17,0.5602,0.5602,0.4600,0.4900,1566835
2009-06-16,0.5350,0.6200,0.5100,0.5300,5167778
2009-06-15,0.4790,0.5200,0.4400,0.4850,3112052
2009-06-12,0.4999,0.4999,0.4302,0.4400,1370570
2009-06-11,0.4995,0.4995,0.4500,0.4700,1923229
2009-06-10,0.5199,0.5200,0.4100,0.4700,2743697
2009-06-09,0.4900,0.5700,0.4500,0.4900,4176883
2009-06-08,0.5610,0.6000,0.4500,0.4900,7628616
2009-06-05,0.4500,0.8000,0.4300,0.6200,32349692
2009-06-04,0.3052,0.3500,0.2800,0.3500,1565483
2009-06-03,0.2710,0.3200,0.2700,0.2800,683756
2009-06-02,0.2700,0.2800,0.2700,0.2710,298265
2009-06-01,0.2601,0.2800,0.2601,0.2700,333189
2009-05-29,0.2700,0.2800,0.2700,0.2740,240100
2009-05-28,0.2618,0.2800,0.2618,0.2700,251261
2009-05-27,0.3152,0.3152,0.2700,0.2882,222605
2009-05-26,0.3300,0.3300,0.2700,0.2900,801118
2009-05-22,0.2900,0.2900,0.2800,0.2900,101455
2009-05-21,0.2700,0.2900,0.2700,0.2800,124797
2009-05-20,0.3000,0.3099,0.2737,0.2801,322210
2009-05-19,0.3200,0.3355,0.3000,0.3000,205292
2009-05-18,0.3355,0.3355,0.2920,0.3100,400899
2009-05-15,0.3261,0.3261,0.2953,0.3100,289626
2009-05-14,0.2900,0.3200,0.2900,0.3006,191652
2009-05-13,0.3200,0.3300,0.2900,0.3000,337041
2009-05-12,0.3555,0.3555,0.3000,0.3200,300746
2009-05-11,0.2900,0.3300,0.2900,0.3290,738532
2009-05-08,0.2800,0.3000,0.2800,0.3000,452554
2009-05-07,0.2700,0.3000,0.2700,0.2710,886182
2009-05-06,0.2800,0.3001,0.2800,0.2850,398801
2009-05-05,0.2999,0.2999,0.2800,0.2899,731500
2009-05-04,0.2800,0.3200,0.2701,0.2800,1018551
2009-05-01,0.3290,0.3400,0.3000,0.3000,941994
2009-04-30,0.3700,0.3800,0.3200,0.3295,1122731
2009-04-29,0.4229,0.4229,0.3222,0.3496,3697262
2009-04-28,0.3500,0.4400,0.3210,0.3799,10249684
2009-04-27,0.2900,0.3500,0.2750,0.3199,2878837
2009-04-24,0.2600,0.2800,0.2500,0.2695,308556
2009-04-23,0.2500,0.2700,0.2500,0.2511,110147
2009-04-22,0.2500,0.2700,0.2500,0.2648,292397
2009-04-21,0.2600,0.2800,0.2500,0.2647,323853
2009-04-20,0.2658,0.2699,0.2407,0.2590,290674
2009-04-17,0.2700,0.2700,0.2323,0.2400,583564
2009-04-16,0.2330,0.2800,0.2330,0.2640,511835
2009-04-15,0.3200,0.3300,0.2500,0.2590,3067477
2009-04-14,0.2600,0.3195,0.2300,0.3000,5098685
2009-04-13,0.2270,0.2500,0.2270,0.2400,109740
2009-04-09,0.2400,0.2500,0.2200,0.2260,171420
2009-04-08,0.2048,0.2500,0.2048,0.2300,210637
2009-04-07,0.2159,0.2401,0.2159,0.2300,69704
2009-04-06,0.2600,0.2600,0.2290,0.2401,173769
2009-04-03,0.2400,0.2500,0.2250,0.2500,201100
2009-04-02,0.2500,0.2500,0.2400,0.2500,278285
2009-04-01,0.2655,0.2655,0.2300,0.2500,99900
2009-03-31,0.2741,0.2741,0.2305,0.2400,212476
2009-03-30,0.2600,0.2700,0.2400,0.2500,59906
2009-03-27,0.2756,0.2756,0.2500,0.2600,85035
2009-03-26,0.2300,0.2700,0.2300,0.2500,125682
2009-03-25,0.2800,0.2800,0.2300,0.2300,379761
2009-03-24,0.2800,0.2800,0.2500,0.2600,120501
2009-03-23,0.2600,0.2800,0.2500,0.2500,227715
2009-03-20,0.3000,0.3000,0.2600,0.2600,187878
2009-03-19,0.3000,0.3000,0.2800,0.2816,116326
2009-03-18,0.2100,0.3000,0.2100,0.2800,107315
